t_name,gene_name,male_10,male_11,male_12,male_13,male_14A,male_14B,male_14C,male_14D,female_10,female_11,female_12,female_13,female_14A,female_14B,female_14C,female_14D,median,stage_p,stage_logP,stage_cor_p,sex_p,sex_logP,sex_beta,stage_beta,sex_cor_p
FBtr0084356,sav,4.394210507483839,4.891027058823041,3.832516383703069,-3.321928094887362,1.9349749962764422,-3.321928094887362,2.4735531527068697,-3.321928094887362,4.623822449847893,4.728113653879259,3.7848170912481987,2.971643607992252,-3.321928094887362,-3.321928094887362,2.377485835416866,2.6179261161409557,2.5475448375773935,0.0042098390624221715,2.3757345064536324,0.016519063254962264,0.005307960040182061,2.275072355286455,-0.8624318438024678,-1.4939535273311115,0.0207241431668577
FBtr0084347,Ublcp1,6.676609463276181,6.6877578831255065,6.8734765220339655,7.001243348973784,7.5706996037671574,7.722042402866505,7.179878972197884,7.151498108022548,6.572439119579809,6.844517208558637,6.735992276311403,7.338366657688431,7.418059581602933,7.669497521070135,7.536214556977405,7.339625851220509,7.165758327941398,6.085972182416501e-06,5.21567003703382,0.00014995354451302753,1.0557078231185978e-05,4.976456260177978,-0.0739383085932217,0.22130947533604717,0.0002738798638710989
FBtr0084368,CenB1A,5.865669042432548,6.177199952562324,5.874124116807983,5.39600151436165,4.3468345209638475,-3.321928094887362,2.7793441990943544,-3.321928094887362,5.788555084427271,5.927275970928855,6.08718184902862,5.532385476368207,4.623437312934671,3.6528887872538762,-3.321928094887362,2.8956074166348666,5.060826665274139,0.012584314517354218,1.9001704360106069,0.03884899675196125,0.015104230811219357,1.8209013864415948,-0.9237608307801564,-1.4015834857541325,0.04600167608805952
FBtr0084406,CG31365,6.015141619736413,5.701679625470326,6.133973479086095,6.3730919218460675,6.489849453296816,6.243838917391578,6.227864619022411,6.158173769423801,5.942699135031471,5.905796233087082,6.095465637530491,6.284776267875068,6.3680641476590445,6.035941839405599,6.438738085200939,6.367707113640794,6.1934399642260685,0.0009017463787728958,3.0449155930429863,0.005142638828322638,0.001390096831331889,2.856954946617555,-0.011946881769627993,0.10594186609091216,0.007699616725570134
FBtr0084405,CG31457,5.299904923641257,5.671631698018748,5.509804894917012,5.193626914772777,5.180119091329576,3.5978432774565654,3.8647379535543376,3.955343680805971,5.479024012828112,5.782882893512833,5.594698693089908,5.713395588678377,4.6046175698046286,4.526683579332808,1.7034267756356818,3.845241133214409,5.186888812059884,0.007499664990971293,2.124958136051243,0.025786273280333633,0.009900459298459067,2.0043446573055452,0.12788027354992282,-0.4626160242627418,0.03342714854473851
FBtr0306750,cnc,5.634103807470305,5.709548985153828,5.373785340879954,5.084358558168854,0.6874468488049577,-3.321928094887362,-3.321928094887362,-3.321928094887362,5.208295313661462,6.505300475506311,5.444036246755277,3.0026018972167092,-3.321928094887362,-3.321928094887362,-3.321928094887362,0.1527182043849662,2.266767354596912,3.225479773575969e-05,4.491405677146737,0.0004561749965486014,6.189830283446572e-05,4.208321258568429,0.2720364253691068,-2.3185275603232984,0.0008356270882652874
FBtr0333777,ATPsyn-Cf6,7.381336010182749,7.431650703581926,7.718780933218433,7.663576192048613,8.268705439559657,8.770753589919591,8.346383849307555,8.425861385369801,7.301085807627489,7.626424205894556,7.375337464832588,8.138720801449495,8.123879027308917,8.540498758728223,8.442663590005129,8.15578898435212,8.13131899995187,3.897757924443796e-06,5.409185136830219,0.00011341685474065679,8.482225230051404e-06,5.07149019982375,0.03783118287372145,0.27842464685608587,0.00023829663181310922
FBtr0084432,ATPsyn-Cf6,7.537085254807234,7.587403000709104,7.898346713003842,7.834843049842445,8.424495374750848,8.926557494771167,8.502176343531623,8.581656281041754,7.456830095404346,7.7973753251275895,7.531086278310225,8.294506302797968,8.279664109500535,8.696296962201298,8.609475548116277,8.311574936003671,8.287104292799944,3.7946250658742776e-06,5.420831128824112,0.00011147038834648704,8.238112879223445e-06,5.08417226160417,0.039469244374508605,0.27767156067928467,0.00023494988817467395
FBtr0346160,Sec13,5.10213835681953,5.568686582213144,4.999975023125898,4.413157999299435,4.036013384814991,3.676205112829701,3.5356310990262045,3.654625374740636,5.369469066121392,5.8541526788785125,4.703204433889541,4.823545065932078,3.4937089392218996,4.311493597253433,3.7735286389468787,3.2481059410066395,4.363221128936095,5.321897695461089e-06,5.273933478285902,0.0001364881974373497,1.1219911661190201e-05,4.950010562438918,-0.07384692854761765,-0.4740987953328902,0.0002833105778884602
FBtr0084409,Sec13,5.530789038499535,5.99763635048208,5.428546433758172,4.841145746631195,4.4634791871914015,4.103028078941764,3.9621557678404997,4.081404397278186,5.798302938386417,6.283243275795481,5.131510260680053,5.251965049250084,3.9201389216763247,4.739353765382134,4.200541704087787,3.673922252302615,4.791147334720576,5.333212061715688e-06,5.273011147349954,0.0001364881974373497,1.1243720366365126e-05,4.949089963923253,-0.07384914586727159,-0.474665057454416,0.0002833105778884602
FBtr0084410,RpS3,10.560061785590493,10.257773133434863,10.879864605906624,10.742857319493956,11.5836433181908,12.043838798276356,11.651176386948089,11.823398398976734,10.680368130425547,10.334500150540952,10.510558373904612,11.188992861803815,11.437881527332122,12.075280305935001,11.734381401944228,11.458663007706498,11.31879772647609,1.4862633445668082e-05,4.82790423299851,0.00026558477565879503,3.060935155840302e-05,4.5141458705852955,0.015248498403134692,0.35008039217432874,0.000518973120024656
FBtr0084435,GILT2,5.877488639649232,5.7881230072399985,6.232200613340556,6.3006232170201395,6.885516174660632,7.077990103109559,7.224781232975274,6.926829227813425,5.848679044841001,5.977669787777713,6.259746313822586,6.620916506468051,6.876434618511752,6.80474571713434,6.810048326725677,6.908780537987011,6.715757088992972,2.4634605625459202e-08,7.608454385938608,4.5144225160017045e-06,7.651956001953666e-08,7.116227535791066,0.0258164203175828,0.29766381815764686,1.3181259408965386e-05
FBtr0089622,eIF-3p66,8.024889198352607,8.298873063577798,8.2947201306164,8.119035426045366,8.402315453545743,8.669440878353809,8.684444707403864,8.686030019830765,7.983205572562596,8.395333013825347,8.137057705141364,8.440352503097703,8.389014957973663,8.594598290620388,8.732121126368504,8.666927493555065,8.398828457933869,0.0001746527436616773,3.757824587536971,0.0015012815181217828,0.00029751945634605117,3.52648462822977,-0.019857723177293174,0.13171452884456802,0.002473489457054574
FBtr0084470,Rpn9,7.46768559706,6.721524714145922,6.910570841245648,6.182438035860519,5.457197417343838,5.228799954574624,6.515038333169657,6.288894674071796,7.361684214373355,7.466921420037947,6.9530688342435525,6.56024340345666,5.162254596079549,5.4095818344933635,6.168390901816688,6.436863406421944,6.476480310484558,8.184610435338242e-05,4.087001986967894,0.0008596835326776619,0.00014171372007197168,3.8485881013185277,-0.09335738043139619,-0.41396659187390783,0.0014548036602859262
FBtr0084452,Rpt5,7.476063178776622,6.716201763056404,6.789451482370836,5.716203560550102,5.422327943580492,5.7784708559652325,6.157318899811677,6.141225646154099,7.204428843486033,7.1158840347382,6.628824663019788,6.23785272166498,5.146704663226315,5.8036313167723925,6.508275009372588,6.293995568123379,6.2661972293166635,4.8785590476406385e-05,4.31170843415885,0.000609855284141202,8.510775783541542e-05,4.070030850825495,-0.09279168626729062,-0.3596502533455521,0.0010309889145378804
FBtr0084465,CG10217,5.584303008318958,4.770714894216597,6.318485742472336,6.296533302881186,6.357997869232171,6.256259251566284,6.841592097525909,6.266957087145944,5.839739564756363,5.8897519548346935,6.2070967491697875,5.609397493974969,5.918572236607757,6.00948595689585,6.310469968229757,6.567821630501848,6.231887403138464,0.01241432044604665,1.9060770485306404,0.038448235167853215,0.01598445239592681,1.7963022374342648,0.042563462298540244,0.19062305402335572,0.04817147952628327
FBtr0084463,CG10214,5.624292948665809,4.540770192393384,5.567118940208248,5.723297684207362,6.199259144918757,6.143825235990964,6.58926987263326,6.298698487611025,5.357138842053204,5.007919403732868,5.5982238709846435,4.432879255325148,6.12810230633319,5.896908785456994,6.269293956605288,6.351028736326064,5.812713163181539,0.005830378142019807,2.234303277202071,0.021179690821263853,0.006848828590676997,2.1643837029760666,0.20562966872642396,0.2743250304609904,0.025208957543376487
FBtr0084458,CG10375,4.882186645399417,3.850638325850938,5.305564496180664,4.498003928500752,5.992541587201744,6.578628847477028,6.755223397270016,6.27852364940269,4.144662239550417,4.671487794811041,4.870602682985161,5.868060042502288,5.882846039389597,6.088132520619314,5.372514697271002,6.750291349804762,5.6414601931151855,0.00010914057102199645,3.9620137783240534,0.0010503103220250898,0.00019301239002803269,3.714414811468428,0.06158918879371034,0.4955775164043164,0.0018069736035993974
FBtr0084462,tst,3.206437087641423,2.1957664860640347,2.2866715278914316,-3.321928094887362,-3.321928094887362,-3.321928094887362,0.750090214893746,2.838796096698782,3.2973017792489596,2.750990386420662,2.6481117438077284,0.5976064951217457,-3.321928094887362,-1.593245663071288,-3.321928094887362,-3.321928094887362,0.6758619883069394,0.0008543372112058844,3.0683706772500168,0.004931907774876865,0.0012576529610897676,2.9004391823218882,0.4471245839576785,-1.4054792584830573,0.007154666416027852
FBtr0334895,tst,3.385675239254449,2.5400143702758187,2.464262582668434,-3.321928094887362,-3.321928094887362,-3.321928094887362,1.3146188065235398,3.017498299046284,3.4766524429262007,2.929543143383449,2.826477507491042,0.7673988613504384,-3.321928094887362,-1.464448647827407,-3.321928094887362,-3.321928094887362,1.066800113192671,0.0010969095510166187,2.95982918200949,0.0059569243145688126,0.0015685763614666005,2.8044943341187185,0.523305748805577,-1.4350651191934953,0.008360240223584054
FBtr0334894,Nup98-96,5.669253104564322,6.086626599594222,5.783109794855668,5.684573088274513,5.353723011943456,3.7478204654299283,3.076990163275718,3.3906482899295987,5.492076568512738,5.2763403279859,5.602591773176833,5.313397406633363,4.548426575118661,3.913399277704056,3.734607313941689,3.5524509747354855,5.294987845098594,0.0011653868950623526,2.9335298699202346,0.006226722907674964,0.001673674934852896,2.7763288878650614,0.16993178750732368,-0.49202999104075135,0.008775983156601785
FBtr0334892,CG33111,-3.321928094887362,-3.321928094887362,2.0807060934296904,-3.321928094887362,2.323355944705015,-3.321928094887362,3.257346805450067,2.146494913764293,-3.321928094887362,-3.321928094887362,1.6454651091277104,-3.321928094887362,0.9549370139209185,2.1751096967508823,1.0357730977965778,1.9570111924564082,0.9959211507070582,0.011633971223595024,1.9342720147554047,0.03646411723028528,0.015119813770263568,1.820453557977999,-0.16029005594883095,1.1029110319163005,0.04603285825495939
FBtr0344335,eIF4G2,4.96540682626568,3.5163885095278515,4.531766710028744,1.4431822669922225,-3.321928094887362,-3.321928094887362,-3.321928094887362,-0.09582036937099218,4.872006632307991,3.001674717885749,4.814648958116316,-3.321928094887362,-3.321928094887362,-3.321928094887362,-3.321928094887362,-3.321928094887362,-0.949338108739172,4.029246224578176e-06,5.394776192351456,0.00011598351479559576,5.184757024773996e-06,5.285271591304339,1.0395562281134871,-2.146446918831775,0.00017808973579400107
FBtr0089623,eIF4G2,1.2174540839667176,3.7966768633949357,2.1681991474883695,1.749527402784333,-3.321928094887362,-3.321928094887362,-3.321928094887362,0.18636743816455342,2.5036873598153937,3.3157438754802464,2.244243790286946,-3.321928094887362,-3.321928094887362,-3.321928094887362,-3.321928094887362,-3.321928094887362,-0.6921110516866041,9.175324496217401e-05,4.0373785674655664,0.0009350320830836227,0.0001088070816317368,3.9633428379696385,0.9623007624988564,-1.5776062620670959,0.0012076744769254498
FBtr0084527,Pli,5.947608349661936,5.256848381346933,5.61733051755678,5.706585115326806,5.243977783457263,4.102583475422167,4.123900309184842,5.524444427293301,6.06727797650838,5.858884834001602,6.04201085259861,5.5024718151959675,5.188345018295871,4.291547570004285,4.9989190165355115,5.541106468245232,5.513499951898595,0.005901098918797732,2.229067105318983,0.021381724853298284,0.0064949073382938585,2.1874270405501104,-0.24591064901694026,-0.27620520666474446,0.024227213904168474
FBtr0084526,TfIIA-S,7.087738242418703,6.887451306354915,7.207255911089292,7.273872500501604,7.720294843231826,8.048611226493279,8.517156799844345,8.31965087095368,6.80328511510921,7.235501487095816,7.083337715542217,7.667660627033109,7.631766406314009,7.897035341339154,8.281606173361732,8.287758281912934,7.649825144721701,1.9785682394760013e-05,4.703648966617663,0.0003209304754539887,3.976174376292872e-05,4.40053457774526,0.021760069147428562,0.31376589627094875,0.0006251965847021349
FBtr0084491,Ndc1,5.966337204098739,5.931502519802131,6.056034870474964,5.910834505479647,5.613438151698442,4.441624568364746,5.175143597857663,5.146087790594533,6.015319460567545,6.251386514961507,6.095931401444488,6.145129901513115,5.148712763164911,5.095395334811997,4.790109277919408,5.153110892244102,5.769785938725701,0.0007544454854934879,3.1223721358813727,0.0044884778854033455,0.001156821724721894,2.9367335640690406,-0.056761542282037,-0.2761447791440085,0.006709566003386984
FBtr0084522,CG13601,4.7346668128646625,5.041152679524848,4.622716858415083,4.072775871900344,3.1439393059216676,1.88102475866862,0.7752781510870035,-3.321928094887362,4.80865291808872,4.957724640564451,4.754022587723704,4.396083090537671,2.3987925247358692,2.139022144384656,1.825052087989825,-3.321928094887362,3.68185165701448,0.004300081935520941,2.366523269116786,0.016819530295477687,0.005979082532077595,2.22336545176826,-0.12597444445535666,-1.1930982410144717,0.02277657578451319
FBtr0330369,CG13601,4.430900294720096,4.8413182241911406,4.622716858415083,3.868491008505977,3.1439393059216676,1.88102475866862,0.7752781510870035,-3.321928094887362,4.80865291808872,4.957724640564451,4.632873962057835,4.2996109274556185,2.3987925247358692,2.139022144384656,1.825052087989825,-3.321928094887362,3.5512306495516803,0.005047996132078497,2.296880986532862,0.019041583071414927,0.006915976115735666,2.1601465152278023,-0.18725757547094574,-1.1587913714612763,0.025337006501416966
FBtr0084520,Rpt2,7.021008176016086,7.372279185220809,6.969425882994603,6.746622383179421,6.471494650824722,6.8109082414494555,6.408085606344703,6.868376858269072,7.0085525148405665,7.50718727251221,6.611353015523129,6.864034226440776,6.100148868947059,6.675315656541556,6.719467912005416,6.3558078584515165,6.77912335140099,0.002014901792492467,2.695746116777464,0.009506820433573569,0.0025266194718474217,2.597460161214653,0.10329170737956916,-0.1683220330379988,0.01203637915432624
FBtr0346154,Rpt2,6.906584038434421,7.11422346673777,6.855005329962059,6.5894637281622614,6.35711330585051,6.696498654119739,6.29371035086104,6.676118845572818,6.894129275913185,7.392737014263622,6.496958981463961,6.749620799960684,5.985806811077536,6.560916581468835,6.605065429239585,6.241437591079832,6.641029520018788,0.0015502944509664183,2.8095858074522786,0.0077183156683085325,0.002132612505114394,2.6710880485254846,0.07025565440416215,-0.16421457417599317,0.010562502303939205
FBtr0084493,CG13599,5.659518457928243,4.277994191715769,5.8360129265804295,5.773532674100388,6.091899111135454,6.063728863429666,7.03011186490358,6.6793304174084875,5.496037282508653,4.82022492364897,5.644415616142433,6.230727958760582,6.157944102661198,5.609585517096412,6.416094494733019,6.7947442695434965,5.954359093049828,0.002236211066492732,2.6504872076339883,0.010283227931501281,0.003250530330700033,2.4880457772035807,0.030294292763404784,0.3241537232634995,0.014506123180476364
FBtr0084494,CG5854,5.265687350532245,4.942167935404085,5.412617197756207,5.650101984835056,5.984289137398382,5.820299377740453,6.590581017154286,6.3337152667808,5.175788685119405,5.301118182226628,5.452775299150794,5.715325705506692,5.818632432879301,5.697539179081097,6.285467582564526,6.444892321290017,5.706459852670808,5.5024032702163135e-05,4.259447583409878,0.0006636222198036486,0.00010338938444205391,3.9855240503611435,0.013489984972879232,0.2649078039891566,0.001167094060549686
FBtr0084501,CG5902,5.45875696819766,5.578077275676616,5.553399795963729,5.803891881923566,6.268600142019387,6.234960673446838,6.366041499687645,6.504713322486405,4.663920443782323,4.438032104808459,5.349469880516594,5.852725072226924,5.7437742614796505,6.242186899599789,6.6878105156527345,6.643870847481879,5.8285150840308875,3.6827102984664015e-05,4.433832443709838,0.0005074429961106234,3.126091059828554e-05,4.504998375579443,0.26833144173168555,0.3638970109914702,0.0005261806497230167
FBtr0113275,CG13604,1.626667613462951,0.532702956424359,-0.06273998725962263,0.8880219402339602,-3.321928094887362,-3.321928094887362,-3.321928094887362,-0.07557473683655602,0.9984258826143272,1.6779005749035998,-0.6577069658453268,1.204488825145026,-3.321928094887362,-3.321928094887362,1.5357195494284104,-3.321928094887362,-0.06914308925924616,0.0040574058580273124,2.391751548103966,0.01603047552990332,0.005579576741151861,2.253398744781796,-0.23121876002763275,-0.9460965738222393,0.021559844984989224
FBtr0084534,spas,4.537570538253765,4.048963889877221,2.530662835033937,-3.321928094887362,-3.321928094887362,-3.321928094887362,-3.321928094887362,2.948790142078953,3.9036649733968405,3.77990432337865,3.4176903839754376,-3.321928094887362,-3.321928094887362,-3.321928094887362,1.5969227423104506,-3.321928094887362,0.643844186502051,0.00041349689977248873,3.3835277422583467,0.0028537249981894597,0.0006729800984527783,3.1719977786585445,0.17097562277278278,-1.779099017088746,0.004493315959669597
FBtr0084533,spas,2.9943979730159893,3.3248425669685013,0.0003966865943373882,-3.321928094887362,-3.321928094887362,-3.321928094887362,-3.321928094887362,2.586587502515627,3.5388443003352794,3.1996605676859198,2.747890912250395,-3.321928094887362,-3.321928094887362,-3.321928094887362,1.2430828670237304,-3.321928094887362,-0.8621358475665502,0.0008143800483501967,3.0891728747390883,0.004757533405065962,0.0012569972770296468,2.9006656631034455,-0.22790673977513365,-1.5209671209619848,0.007154666416027852
FBtr0084535,CG5986,3.957567715964031,3.902767064245106,4.976037755164472,4.8792279904648135,5.421388332751415,5.708702656297342,5.744641949661433,5.282482655229922,4.277342679518165,4.965730730828204,4.867968201702183,5.418694128314351,5.046346425472964,5.455477022637608,5.537642781714218,5.201844879089874,5.126189656314545,1.4970125059432517e-05,4.824774571574476,0.0002657337397249344,2.5027845382715843e-05,4.601576536675207,-0.11227884118738041,0.3221074203331124,0.0004548355164793179
FBtr0084543,CG18428,4.353305645567695,3.424663615778977,4.462322111579235,4.262213113319774,4.789687054797437,4.796845138010084,4.707947686812077,4.494988926141664,4.0467101893124395,4.0117549392519445,4.311532250987495,4.495050602083858,4.202593874777776,4.526407967937889,4.2994849892467775,4.967146099838515,4.408843354923732,0.0070701899908957545,2.1505689156388867,0.024584394990547088,0.009271291061259167,2.0328597845460075,0.05391154732127845,0.15647218033297577,0.03177621564290697
FBtr0300705,CG13605,5.4178582181602835,5.758366104428428,5.510919080722835,5.305394859811997,5.220580469815213,3.8981556172191305,4.1155386971140056,4.28390436802735,5.468027146667004,5.82305041108489,5.673425914109847,5.688371371524007,4.931098155405006,4.495325872404546,3.959690786257404,3.962576969663432,5.263610842692961,0.0011037203304068053,2.957140957719056,0.005984141492916488,0.0016634353028144907,2.778994085794296,-0.06135615147712381,-0.35028263353803574,0.008746744971392679
FBtr0084550,CG6178,5.5721071882141695,4.937065196112348,4.771208113232814,3.8696179748315855,1.903920590161656,-3.321928094887362,-3.321928094887362,-3.321928094887362,5.592010136250301,5.123008094013988,5.060234195392722,3.4985121887043342,1.5190114266739774,-3.321928094887362,-3.321928094887362,-3.321928094887362,2.9111484319736514,7.232780425372884e-05,4.140694719127464,0.0007885561747308437,0.00013372290082921772,3.8737942108974646,0.032642877689619376,-2.127822736605549,0.0013975648701123663
FBtr0084576,CG5510,6.628095080345417,6.298453094460216,6.657544732174605,6.532457372115222,6.998974984345539,7.402359146933012,7.147904790485985,7.1175030583787855,6.172759115368027,6.1499433939569474,6.412688746226972,7.009956139816595,6.987673969172187,7.2130792305375016,7.518133447970549,7.094528707493336,6.993335542213949,2.6015245371595052e-05,4.584772073553176,0.00039172956011459474,5.064770821334433e-05,4.295440201494552,0.02806618858707932,0.24131662986816815,0.0007307013581935256
FBtr0335413,CG5515,0.0625376013895484,-3.321928094887362,4.40344286688521,-3.321928094887362,2.3902213824843854,6.215811756339489,5.02243324331364,5.685294125959515,-3.321928094887362,3.593633915873143,3.557101739821353,5.358988143459978,3.8051701618894453,5.124764434638578,5.7502841132940015,5.2897181450446285,4.135099106114628,0.0051005917069855645,2.292379439554488,0.0191690734369368,0.005202308845235038,2.2838038686338367,-1.5027309715670683,1.4894661980346204,0.020397202349895626
FBtr0084568,twin,6.321463688749885,6.555084807949205,5.110650801489813,5.694863732613223,5.106399747684823,1.4997510008592512,-3.321928094887362,3.7160756173136815,6.122635160229565,7.036406326599502,6.4582522909582645,4.6223142635549035,3.5046248412360264,-3.321928094887362,1.1896063594588862,3.5758395684202986,4.88456637084832,0.005329619768805714,2.273303773750145,0.01979436703917331,0.0072930019004557485,2.1370936732658325,0.18682632327527682,-1.4048060845414272,0.026403793765710535
FBtr0084572,CG17786,-1.8157781128987767,-1.9160609556869848,-1.101353583680493,-0.4901460909218428,1.654529028854506,2.324561781861735,3.32847531452885,3.7640872943928976,-1.3869813965330304,-1.3917698436046597,-1.805206906321298,0.23607620492127368,2.4608602283960046,2.046658683866443,3.4329142555580967,4.122435259174888,1.1130299968612358,6.648903801783034e-06,5.177249950498305,0.00015819615592474386,1.3515313773112575e-05,4.869173867216494,-0.24583397612595803,1.3037385072568806,0.00031461458791302323
FBtr0084560,CG13609,3.125030781359309,1.6844067365687783,2.56874694968651,2.683848238049027,1.2803607081344224,0.8462614230893536,1.9031262178250472,1.9196417486607864,2.6754309353556427,3.095840555638791,3.1443063250637477,2.825519650562155,1.0072191872477532,0.7747453196559138,1.1071897020571548,1.3563528731471246,1.9114076162060236,0.0014525791781130626,2.8378601854915804,0.007381158974093103,0.002182107250239184,2.661123907715419,0.00310228183060951,-0.4137293997562089,0.010742188455582294
FBtr0084564,Spase22-23,5.9739250803640065,5.29504684153791,5.984650479054673,5.923194567115548,6.13058285590473,6.321489160290587,7.741935846767984,7.434211637253307,6.024520549324065,5.97280089801721,5.896012523110681,6.214158443230033,6.636649312891681,6.300348826019966,6.523559102027044,7.476659643689971,6.172975758593002,0.008432303978341424,2.074053745853454,0.028259702009904547,0.011212170564558244,1.9503103041794094,-0.029959103752742133,0.27474792731872333,0.03680637453265074
FBtr0084602,CG6364,4.21478467185837,3.515144979879525,3.9156411681286523,4.4893518609462255,-0.291240656229736,-3.321928094887362,-0.4048133662225651,0.8219142593092368,4.184395356267048,3.9367545747096133,4.219368818470023,3.6723909431855297,1.1458169904764106,0.7779048634348957,1.1504478958725446,2.309828687656906,3.034862247228325,0.0015590615978833928,2.807136725675575,0.00774852714516426,0.001443059414772668,2.840715787425768,-1.0572566634113496,-1.0704136532151152,0.007881465275483189
FBtr0309095,CG6364,3.9135915243375794,3.2150832261883786,3.6148657645247337,1.669971920139072,-0.5535658928073293,-3.321928094887362,-0.6638583174590877,0.556694263325592,3.883240837007482,3.6359465830602584,3.918169909388922,3.372025188939006,0.8579674635795925,0.4944299476682768,0.8625497828469928,2.0136055395549914,1.8519958398204668,0.00044293396432523946,3.3536610165915537,0.0030267871208771707,0.00019978662093728453,3.6994335984306552,-1.3258851073355142,-1.0717857220935048,0.0018562698663784592
FBtr0084630,CG5746,5.900310122124966,6.867509058245426,5.423725491799974,5.73545266739814,4.820512914046612,0.173266897923022,-3.321928094887362,1.6662057634713179,5.9231493944514515,5.787058760403419,5.781303814566607,6.062586600404937,3.9741754784237258,4.248266051467076,1.9719326957532266,1.3810114223959427,5.153418735221564,0.00645454570811318,2.1901343193778304,0.022934406841575418,0.007331873801958576,2.1347850188304824,-0.9830536747180613,-1.1849275887229382,0.02651079870621094
FBtr0273282,CG5746,5.396090387971651,4.826539081142805,5.663329588842216,6.101995582366312,4.4565541811683325,1.484100483976606,3.993751339658271,3.795779205651892,5.199650400002039,5.5423433086669665,5.236731810400575,5.45948581704884,3.3633189843348332,2.0511691703905774,2.8146896619354487,3.2201568830120855,4.653374783868124,0.0049589839817743555,2.3046072945397515,0.018807454440784906,0.006208059792661732,2.2070441088410413,0.35382422687332515,-0.6026887760289427,0.023359553951155746
FBtr0334335,ana1,1.8457425381167771,1.522082372465857,4.3016450752576745,-3.321928094887362,-3.321928094887362,-3.321928094887362,-3.321928094887362,-3.321928094887362,1.9622769303374996,3.24564442737131,3.1320926278390715,2.9637476552179,-3.321928094887362,2.3804801132998477,-3.321928094887362,-3.321928094887362,0.5714598433850524,0.0025746687345775156,2.5892786407974775,0.011519102809075766,0.0022781971483396063,2.6424086960904423,-1.5823284947500305,-1.4449055575383951,0.011104760633078114
FBtr0084645,ana1,2.0014008978562186,1.5430954366757605,4.35277066983814,-3.321928094887362,-3.321928094887362,-3.321928094887362,-3.321928094887362,-3.321928094887362,1.9834876330979567,3.267181897377106,3.2311892250221965,3.0312423782622298,-3.321928094887362,3.1267239632892596,-3.321928094887362,-3.321928094887362,0.5917708389735928,0.0037987108996953233,2.42036375710192,0.015267520755518349,0.003330337999120061,2.477511687303442,-1.6733017853066947,-1.4370153148905962,0.014743295451322832
FBtr0084670,Syx18,6.189608197689672,6.476548355880842,5.971815352783921,5.522640469684611,4.544398708176044,3.476469957582258,4.189390657451546,4.016195519072136,6.111376123718209,6.754077468700592,6.067716020475429,5.561330413815339,3.6295897640750896,3.709203608145377,3.7481331543308087,4.098595655936173,5.114892238592066,3.5173263455077005e-06,5.453787334987588,0.00010715592094028086,7.735723579826474e-06,5.111499057267978,0.08838062614048414,-0.6849996172856261,0.00022662512650695722
FBtr0084669,Wsck,3.532019785920776,3.47931982131966,3.35776128578189,2.714454789447908,1.8761640754590105,1.0089371678726669,-0.6806317846293608,-3.321928094887362,3.4404535451507705,2.482357838251531,3.2104865890731378,2.6766232983584555,-3.321928094887362,-3.321928094887362,-3.321928094887362,-3.321928094887362,2.210868384209937,0.0007568066049749449,3.1210150863160226,0.004498533670565356,0.0004897673055232453,3.3100102096252733,1.6804860193750697,-1.4626319348158328,0.003551685976710146
FBtr0084665,CG31125,-0.7156848729000648,0.1135884926141085,0.01530772861067265,0.32214967582866244,1.4377257769645486,0.6013028708563922,3.4764938064099655,3.667218066885957,-1.348103782742909,1.1689737915999823,0.46379715988628023,-0.3153087098773884,0.3300844987044656,1.357899898487502,3.1565779938386953,2.8679102979883635,0.5341876334648511,0.003028649325900938,2.518751008820549,0.01293936341467499,0.004252611209404069,2.3713443203964033,0.15453379967316655,0.6912095112408136,0.017651923058601082
FBtr0084688,Rpb10,5.053100168566171,3.923330052849483,5.318029611573564,5.616580189434152,5.5392006331451755,5.8518839114844505,6.6197854337501605,6.05348465067952,4.8075761011669504,4.746521576583056,5.0879896681958785,5.978679505888038,5.588247111654581,5.518387872083553,5.644921313343691,6.041919481220419,5.5639322879998145,0.00042589960420413007,3.3706927635234387,0.0029346186328081383,0.0006739190754555033,3.1713922506355416,0.07014400266831311,0.3250710965694964,0.004496099920138072
FBtr0084693,CG13631,1.9503385097573847,2.300132512532345,1.8831985022735163,2.049871893700695,-1.0067038858518162,-3.321928094887362,-3.321928094887362,-3.321928094887362,1.2638697248405226,1.9118196453294496,2.469124063388132,2.064635599915023,-1.6079156256421665,-3.321928094887362,-3.321928094887362,-3.321928094887362,0.5355911639453775,0.00027031238343385957,3.5681340581347865,0.0020750450610658045,0.0004523492114625911,3.3445261624109377,0.13441301557262408,-1.332238259236211,0.0033529120123298598
FBtr0339253,CG13631,0.9334155194604183,1.2747387528153347,0.8894127961978769,1.2257715806896847,-1.7031679076753672,-3.321928094887362,-3.321928094887362,-3.321928094887362,0.36755893928095346,0.8959571151177241,1.5022424993993855,1.2182542011850594,-1.9188622003379066,-3.321928094887362,-3.321928094887362,-3.321928094887362,-0.3243836667370347,0.0003604511169538556,3.4431536243611305,0.002591456986914489,0.0005943297493081021,3.2259725304905906,0.06937752335532488,-1.0857465972377913,0.004106666067983829
