t_name,gene_name,male_10,male_11,male_12,male_13,male_14A,male_14B,male_14C,male_14D,female_10,female_11,female_12,female_13,female_14A,female_14B,female_14C,female_14D,median,stage_p,stage_logP,stage_cor_p
FBtr0083698,EndoA,4.493568498476319,4.679840207541306,3.6976129305193086,3.3721787398132865,1.520974327335321,1.4113904490896256,3.0717389902385426,3.3779866086938726,4.36723790378363,4.342724690177034,4.185225354781575,2.589813333394364,1.329140248197928,1.0679497988679578,3.195981709265539,3.5787362386697588,3.375085596849589,0.0005619054478081471,3.2503367572954764,0.0035956104175123116
FBtr0083721,Smu1,-3.321928094887362,-3.321928094887362,4.2462325664090645,4.5040949523602265,4.568127166240891,4.918957474375274,6.050355396224286,5.491512131173053,-3.321928094887362,-3.321928094887362,4.009312949951621,4.520689640943781,4.472824166125038,4.468007948819612,5.419622888975983,5.416676483897152,4.48854428287638,9.495329634114451e-07,6.022489953960979,5.028001507045598e-05
FBtr0083720,snRNP-U1-C,5.379732195543261,6.048769750717809,6.082369847298143,5.825124308517121,6.470597838330631,7.085950157130562,6.975990952486686,7.425481334767961,5.718467282897594,5.948558425655379,5.650294429277911,6.372535940136561,6.252858012289041,7.085560571762385,7.068996938519354,6.845008562089248,6.313937597165533,9.007935682740877e-05,4.045374723373107,0.000921441211822413
FBtr0083710,CG14286,5.838186033088859,5.333473325514868,6.153311756744402,6.115923641649622,6.446814769012764,6.659359040097911,6.677418796909675,6.520171232327687,5.597990159496608,5.707315367366557,5.892700152139192,6.371208879497545,6.393038212362494,6.437808971842861,6.512841497292013,6.431482845025758,6.382164832828341,1.3869298099664803e-06,5.857945517236432,6.0521488069700546e-05
FBtr0083712,NP15.6,6.706423313378251,7.450726804387782,7.164826636200431,6.9212951798240985,7.715739122117307,8.064553453498377,7.70450131349517,8.147524623307188,6.922974420241469,7.496547785763952,6.77968450682593,7.531211126664661,7.417704154336147,8.265316557046228,7.792467680078992,7.512909523721661,7.504751849616527,0.0019940353974793735,2.7002671364990287,0.009443761439847716
FBtr0083713,P5cr,3.890628988006912,3.935956684796026,3.1655265793939638,2.3851921789122903,1.8977767373221166,-3.321928094887362,-3.321928094887362,1.3270911952946705,4.110504983356943,4.155247310252942,3.198800890170191,3.0583112998010074,-3.321928094887362,2.105511474540203,1.2599551760270533,0.47211964230518927,2.252118599439836,0.0020525233553373027,2.6877118924124654,0.009649772739912766
FBtr0083717,Prp18,4.918742236586652,4.612682228362212,5.100687440103829,5.106359794681328,5.439164360728368,5.445040810005793,5.806302916957557,5.654978540231667,4.653593589438418,4.924857576731928,4.995444810298258,5.495844220621241,5.387242759361648,5.462661309967879,5.532712773317603,5.743435716741185,5.41343712527666,2.346882161608022e-06,5.629508716046135,8.528985678451432e-05
FBtr0083716,cdi,5.217723358993771,5.3923105184359725,5.130011847230383,4.545589055964105,-3.321928094887362,-3.321928094887362,-3.321928094887362,-3.321928094887362,5.303788052943627,2.146365220393746,5.134536227833023,4.1766065758226,-3.321928094887362,-3.321928094887362,-3.321928094887362,-3.321928094887362,1.1785903617053624,3.683711944756481e-05,4.433714337675479,0.0005074429961106234
FBtr0083752,Ppcs,1.6332479845885568,0.9042937170332276,1.7629036734206567,1.516992418374363,1.2133920784688674,0.16277076052625594,-0.6158772311627165,-3.321928094887362,1.5788030088680365,2.0405340788954756,1.6753466967660189,0.012148139016221266,1.0210354795113634,0.18536547849148652,-0.16637961022527928,0.07317858822258663,0.9638451078429824,0.016027132064135134,1.7951441844551477,0.04655706187804247
FBtr0330044,Ppcs,1.633247519518932,2.0443157745187297,1.7629036734206567,1.516992418374363,1.2133920784688674,0.16277076052625594,-0.6158772311627165,-3.321928094887362,1.5788030088680365,2.0405340788954756,1.6753466967660189,0.012148139016221266,1.0210361904172753,0.18536547849148652,-0.16637961022527928,0.07317858822258663,1.1204176365736445,0.008400823673299198,2.075678130696252,0.028198088191007793
FBtr0335020,CG11779,2.9580376959310466,3.202937186333398,1.5746779863822247,1.1182015590981833,-3.321928094887362,-3.321928094887362,-3.321928094887362,0.21077162038932126,3.6404910194824853,2.5199798799582607,2.0100292989419213,-3.321928094887362,-3.321928094887362,-3.321928094887362,-3.321928094887362,-3.321928094887362,-0.6696630405357606,2.830970993674045e-06,5.548064580423607,9.450834561439748e-05
FBtr0083750,CG11779,2.844726299331258,3.0893856053888293,1.463836386701114,0.7128845106519042,-3.321928094887362,-3.321928094887362,-3.321928094887362,0.10621429609096804,3.5266002066504525,2.4072132340160635,1.8981448764009283,-3.321928094887362,-3.321928094887362,-3.321928094887362,-3.321928094887362,-3.321928094887362,-0.7656213106623853,1.8902509046579694e-06,5.723480545416057,7.366846625257507e-05
FBtr0083732,nos,4.524556758946434,4.339151997122433,2.4140570352463397,3.059439905397576,2.3958752523446236,-3.321928094887362,0.44766065164120666,2.1237330660372256,4.724521656612447,4.364664313636639,3.917289961384843,3.9979041360047125,1.5947716245495016,1.2446794665478693,1.9091916855241118,-0.6188628427712787,2.4049947859402567,0.0012527189397557338,2.9021463564640877,0.006587099040363941
FBtr0335019,nos,5.4848599427588764,7.18382731785365,3.9325714684804627,4.455700447786186,3.899246506451635,-3.321928094887362,2.351530242857221,2.4530141613666854,6.018501630235032,6.785972836549971,5.043745635227349,3.3981325266516325,4.175198021643422,3.6158649508534744,1.2520571207536326,2.556135328298657,3.9160052074201785,0.002830741813738459,2.5480997399538863,0.012344900881888277
FBtr0083746,CG5555,5.524829527981672,5.030691763916899,5.37255962033932,4.832213661951914,2.280850927936871,-3.321928094887362,-3.321928094887362,-3.321928094887362,5.568851720467815,5.352987176061415,5.261018484804572,4.848167314842113,2.2654876055285045,-3.321928094887362,2.9328288165618357,2.951147981801271,4.178725953262282,0.0026383519299515565,2.5786672743538035,0.011705534568499501
FBtr0083744,CG11703,-3.321928094887362,-3.321928094887362,-3.321928094887362,-3.321928094887362,-1.2662500030053525,-1.1288187241967866,-0.6176271258049535,-0.023598235092767143,-3.321928094887362,-3.321928094887362,-3.321928094887362,-2.0281986002863173,-1.262275170977357,-3.321928094887362,-0.13246405718043905,-1.4390307623697298,-2.534658632355411,0.0009363728184214355,3.0285512017470033,0.005288135040516081
FBtr0306251,CG5316,0.1604426519429935,2.4201110021507004,1.1648248867714395,1.2460024337652262,1.2297214196872093,2.05632825973855,3.144722025875444,1.3055795253658447,1.2517718011312091,0.31563578404804343,0.18878702649839074,2.4082645834087497,4.3169483440263186,2.8114591107779776,2.50019757485912,2.724949474426568,1.7292469062613416,0.011804542998424856,1.927950821554683,0.03686833258228927
FBtr0113248,Ire1,4.808017327661886,3.930094367237851,4.571484963670048,3.9908683868385633,2.160507193104672,-3.321928094887362,-3.321928094887362,-3.321928094887362,2.8315138875444075,2.9081363537574765,4.963185787356319,-3.321928094887362,-3.321928094887362,-3.321928094887362,-3.321928094887362,3.4734935381243623,2.5346750906156457,0.003420721532345703,2.4658822786030172,0.01406332914467472
FBtr0083815,CG11447,3.8894788966525673,3.745274878290636,3.2436136384958454,2.9025965217878746,2.2881707190449556,1.830144156093604,3.3607095267980824,3.2637551224604855,4.073246382320401,4.274105826865042,3.420501804993016,3.3291864705859484,2.4622769532754516,2.0072288767989437,2.5847569020285746,2.8144575219840635,3.2537195296321983,0.00010555352831128141,3.9765272450611158,0.0010271579490186895
FBtr0344262,CG4538,1.396969407309043,0.41369589062908024,-1.313950448525903,-1.234937176957358,-1.0144733391146488,-0.6565285015332245,-0.7066483515939752,0.36486934479781996,0.49962192517067977,2.2307935611053686,1.1666267598728912,0.3190467543596733,-0.9180414282585942,-0.614087500540534,-0.7287847073713501,-1.358638943672636,-0.6351519412349537,0.0032351688086218098,2.4901030532517825,0.013600354227260069
FBtr0083855,CG4538,1.692607077377008,0.6989883029399471,-1.0780671141255955,-0.9952181858906903,-0.7651529155187369,-0.3945303197075046,-0.44623255185151284,0.6494379564197456,0.7861304425265736,2.5310557645936402,1.4604369578691685,0.6029148059233272,-0.6649787365865939,-0.35078740223293425,-0.4690862668421037,-1.125022093923165,-0.3724930801325275,0.003296881756292297,2.481896628686587,0.013762214664474103
FBtr0083848,mira,-3.321928094887362,-3.321928094887362,-3.321928094887362,-3.321928094887362,3.2096271024404186,3.6226100417500606,6.020597361549554,6.499845663903844,-3.321928094887362,-3.321928094887362,-3.321928094887362,-3.321928094887362,1.1133864588119349,3.624817968671162,6.288817951237995,6.418607766283214,0.17857379030042997,0.0001865116944494708,3.729293932350484,0.001573384156996368
FBtr0083847,mira,-3.321928094887362,-2.143258065623255,0.9231507021010815,2.435224796273702,5.056670009446372,7.452039294301186,8.211686599952861,8.516099255785077,-3.321928094887362,-2.5250479756615163,0.3639728188942475,2.8515855516966457,5.327346983068824,7.2566264551672734,8.452603571912181,8.281857994696388,4.3398474024689975,3.2205522429814183e-09,8.492069651436026,1.206026802991259e-06
FBtr0344139,CG4433,4.066403878981019,3.880411063887252,3.7411486415188433,3.3299238188521376,1.9092431547487203,-3.321928094887362,-3.321928094887362,-3.321928094887362,3.6409085823718437,3.952715252237211,3.801559739932581,3.4896182024908504,1.2420237876135012,-3.321928094887362,-3.321928094887362,-3.321928094887362,2.7878185803454385,0.0004942447813203876,3.3060579076606715,0.003267022487730237
FBtr0083843,CG4433,4.279163482914749,4.558731781417737,4.109519614869138,3.5418919426707767,2.117886502855063,-3.321928094887362,-3.321928094887362,-3.321928094887362,3.8532606433134817,4.41678037135878,4.014080029787543,3.7017939948999503,1.4475395251957206,-3.321928094887362,-3.321928094887362,-3.321928094887362,2.998883282626343,0.00046215111460341985,3.33521599520656,0.0031257908860343356
FBtr0083830,CG4854,4.785147974243658,4.197242332055426,4.739761441206544,3.9672041210079745,1.6703159949544548,-3.321928094887362,-3.321928094887362,-3.321928094887362,4.680685266793974,4.910290433041874,4.764738551536653,4.41251788767868,-3.321928094887362,-3.321928094887362,2.189668660340874,4.194559807229872,4.0853559872296135,0.002974865671419072,2.5265326398441896,0.012792070907604827
FBtr0083839,CG10889,4.3654592770447485,4.598763106534691,4.273892850829178,2.125628951957176,0.1743872421279445,-0.09023764652014439,2.546417412157583,3.810644532376211,4.518986005140752,4.208003235448014,4.0825304160864295,2.243645015540592,-1.0034319221571366,-0.5892160592363793,2.528286752340392,3.509939268267229,3.1071639185590896,0.0024652818173383608,2.6081334274134784,0.011117001200384976
FBtr0083837,CG4390,6.952957259674525,7.604539952887864,7.452433125675326,7.285713705634205,7.712757936968991,8.154562542097683,7.594046579321282,7.804573160434543,7.085833968000512,7.571060256756864,6.923855198353969,7.727127074021786,7.546741016867115,8.199095048282732,7.826265055674785,7.369318254301391,7.582599197415636,0.005951654608626045,2.225362280069743,0.021502349473194685
FBtr0083899,CG4360,5.783200623993736,7.017246054141436,5.905089710008918,5.679441589590191,4.855618265122614,3.036344549422796,2.276912590194078,1.7662966275936562,5.486883439003666,5.984322522800038,5.9552862269938895,5.637965891742422,3.7869993193341625,3.1357149491522187,1.2594472572603364,1.7788834988347064,5.205505903362752,0.0006838621408147108,3.165031438510536,0.004164068161906445
FBtr0083950,CG10877,4.25433991646531,4.622515106486138,4.770252645576313,4.794257655116513,5.188768475399617,5.620586469098017,5.275656412182586,5.641890159820636,4.622861961807055,4.101041541894487,4.430692395459781,4.980174179050622,5.019341017655215,5.506208579761523,5.55363215050731,5.3622772827688685,4.999890508816933,1.3673012522813477e-05,4.864135788439119,0.0002510994815756769
FBtr0083908,CG5191,-0.5833180445999762,0.4186282231347218,-0.5497130365360821,2.1544535926798725,2.2916642583831646,3.4460363675901884,2.4702281200477767,4.81757496223079,-0.7788257274091747,-0.5437594770685532,-0.5814861905501305,-0.7791128885399823,-1.1706569941691578,3.394346897072679,3.829454032686671,3.836370957616135,1.5332284246890764,0.0025477792715818807,2.593838200075448,0.011429178576111842
FBtr0083909,CG5412,4.481740156868332,5.028897787567608,4.261036317862684,3.4095005089081436,2.360983926365354,1.859789100697333,2.3591109616734793,3.444445636972077,4.4460480167645295,4.867758907332527,4.0576512823537785,4.094704447360765,3.1200182702587993,2.807372852584544,2.670629625396199,2.612222968886116,3.4270788759761888,1.3271021827199242e-05,4.877095636530512,0.00024687540172282305
FBtr0300803,CG16953,6.227901191011036,5.847249542248708,6.362216097282749,6.543975351368075,6.099384275802044,4.549614960842269,2.696425666428188,4.229619606313682,6.011101165076955,6.452795886599632,6.436132166061817,6.382724309306549,5.779964818915456,4.825905575754261,3.8000648360117966,4.355590718081899,5.9315002505333645,0.014033192325126514,1.8528435227362836,0.042133255593583205
FBtr0083945,Sep2,6.374093078101261,6.7310233602669,6.652326627993159,6.623422416880142,7.054265736649687,7.445157038501239,7.251279353868915,7.307523053230641,6.462066883135195,6.774794516800102,6.482054243585325,6.866361054502622,6.931936522740402,7.292455551023621,7.444555619049319,7.311404724249494,6.899521335468754,3.7028757627739223e-05,4.431460858959704,0.0005078482316046464
FBtr0300617,bon,1.042715770054676,1.8034031254266831,2.4153919980278924,1.7623624239045794,-3.321928094887362,-3.321928094887362,-3.321928094887362,-3.321928094887362,2.9270971575041576,1.1352977938835707,1.2032857418197833,-3.321928094887362,-3.321928094887362,-3.321928094887362,0.058679461789271914,0.34178882156665846,0.20716757458458848,0.0007069914287690014,3.150585851352875,0.004266238192555559
FBtr0083912,bon,-0.39714218936126494,0.8636625680727142,2.2431575280851743,1.5214126219728312,-3.321928094887362,-3.321928094887362,-0.9001796627135819,-3.321928094887362,2.7357840481686515,0.7827490678734326,2.5056971180649916,-3.321928094887362,-3.321928094887362,-3.321928094887362,0.15043359771603004,0.8509002122718706,-0.09752966173881428,0.009806153801171339,2.008501299497325,0.0319200312507516
FBtr0330043,bon,-0.39714218936126494,0.8636625680727142,2.2431575280851743,1.5214126219728312,-3.321928094887362,-3.321928094887362,-0.9001796627135819,-3.321928094887362,2.735784264750196,0.7827490678734326,2.5056968640352397,-3.321928094887362,-3.321928094887362,-3.321928094887362,0.15043359771603004,0.7832814668099037,-0.09752966173881428,0.00946640705560398,2.0238148247991714,0.0310015832585236
FBtr0334637,bon,-0.40328616731330863,3.4764218698883886,2.6901917895435594,1.4438972828182959,-3.321928094887362,-3.321928094887362,-3.321928094887362,2.69987828956711,3.67836638772306,2.9543085570020673,3.6586828956046227,-3.321928094887362,-3.321928094887362,-3.321928094887362,1.6761089558978512,0.4745097661354056,1.0391362877812733,0.01654457230126555,1.781344455436807,0.047838680811578785
FBtr0334638,bon,5.498652563866787,4.704471572090643,3.5490540153737156,3.282416970803454,-3.321928094887362,-3.321928094887362,2.2219284172219242,3.5863921040803515,3.6464736327384757,4.842831790044534,4.596729812002598,2.829083571570134,-3.321928094887362,-3.321928094887362,1.9014689682398216,0.5488508776384141,3.0734836794236124,0.0021794231039185727,2.6616584494877658,0.010075883625362677
FBtr0083940,Pi3K92E,5.230564717959723,4.742710835189142,5.044714187278577,3.3784292208183406,-3.321928094887362,-3.321928094887362,3.505872006933228,-3.321928094887362,5.0922473197404825,4.99980639536925,5.266583724736612,-3.321928094887362,-3.321928094887362,-3.321928094887362,-3.321928094887362,1.513870192698298,2.728481853118186,0.0003667863440026576,3.4355868421260465,0.002621685295348456
FBtr0083993,CG17271,5.379608070891389,5.930833734751926,5.662337683664823,5.859159245454029,6.198700602985683,6.23043333575659,5.998678088786703,6.315158567181859,5.53729904940309,5.960988004423342,5.672437477531681,5.814809639244736,5.97407075718967,6.3633038613427555,6.2343355168335615,6.307670429567461,5.96754421050272,9.66383148702483e-05,4.014850651663063,0.0009622494866791314
FBtr0083964,RpS20,10.85305347770348,11.071051915090942,11.196513070703137,11.155283891472141,11.869956052247131,12.141118132091114,11.976528428980108,12.059771023435571,10.969117824771534,11.469775893132859,10.996049848309436,11.762543195439491,11.815258253889077,12.13418372522242,11.843814748691639,11.632297308162435,11.698889570751644,1.7108661530384802e-05,4.76678396548553,0.0002895027539512855
FBtr0083991,AdSS,7.074070980426356,7.846814921628726,7.486027336695732,7.4127305221192925,7.969592355135566,8.200467884634259,8.092827746695543,8.282250216416324,7.2203614360922925,7.534115076670341,7.2091427043443765,7.493937470425324,7.996416130049201,8.302577819846599,8.469648003111903,8.104359411439397,7.909509332843563,0.00014336856970847812,3.843546047401058,0.001286284886353252
FBtr0083968,CG15696,-3.321928094887362,0.39002377636335156,1.389962122117467,0.563227456214555,2.3382569583053714,1.560550135490985,2.3145454335002067,4.155430451216161,-3.321928094887362,0.3827878642013971,0.9379123179814802,1.5004273115099727,-0.71375756351254,0.15328911553046098,3.317329541083183,2.1529842251872315,1.1815707541763136,0.0009632355478041437,3.0162674983346833,0.005390739293851261
FBtr0346148,RpS30,9.244176301121742,9.71306062668281,9.52458970612969,9.488822580372137,10.153039102348513,10.648263675236636,10.468545021383756,10.44874474465157,9.406487558861395,9.984895894761038,9.283824747711051,9.982355591373146,10.103593759782582,10.576862490244933,10.262838131715649,9.822804141518777,9.983626302189107,0.0006643652606708334,3.1775930846694744,0.004090191558368755
FBtr0083969,RpS30,9.454125106727997,9.923018616072143,9.902064487046413,9.69877654973386,10.363003284180792,10.860948207469567,10.68145388969052,10.658711958439953,9.623521345457359,10.194857859234789,9.493774646050923,10.19231737953565,10.319429735721945,10.78683077752249,10.475991414252057,10.032763816031723,10.19358817858485,0.0006432669351818527,3.1916087713683536,0.00400243562892347
FBtr0084002,Rlip,4.671776096289875,4.447633610647296,4.8398989869802564,-3.321928094887362,-3.321928094887362,-3.321928094887362,-3.321928094887362,2.371058362742784,4.580849892841145,4.436990111519779,4.525586267205946,3.9346259497723644,-3.321928094887362,-3.321928094887362,3.045492946976663,-3.321928094887362,2.7473327201522086,0.0008529508695716581,3.0690759837075348,0.004927207135895836
FBtr0301477,Mvl,1.4063053633223337,1.282439805006387,-0.919304138142843,-3.321928094887362,-3.321928094887362,-3.321928094887362,-1.2370406399966116,-3.321928094887362,0.32918905440244284,0.679801200647563,-0.5080258506052273,-3.321928094887362,-3.321928094887362,-3.321928094887362,-3.321928094887362,-1.285998084781856,-1.971184761991212,1.4498232147396036e-05,4.838684950553855,0.00026069576928083936
FBtr0301478,Mvl,4.753769621718411,3.3981678326999365,3.6123618178483383,-3.321928094887362,-3.321928094887362,-3.321928094887362,2.387819101419995,-3.321928094887362,4.288667003113349,4.367330034929945,4.096348223235016,-3.321928094887362,-3.321928094887362,-3.321928094887362,-3.321928094887362,1.7727416474195685,0.8143564104868435,0.0002920725637683554,3.5345092371504996,0.002198969398371368
FBtr0084038,r-l,5.850630225512982,6.579134655802347,5.933186750709684,6.077742022709828,6.571328531201588,6.891371100260696,6.64685588012494,6.74986218876942,5.918372255885011,6.035420862506553,5.853192313341708,6.068705007634802,6.606834548154984,6.966441576809042,6.835806421111546,6.774785373162149,6.575236873161322,0.00048826672757726314,3.311342869248385,0.0032424374129706767
FBtr0084008,CG5745,5.588756304509995,6.118771011509703,6.170299372302567,6.154861237396043,5.929725369694609,5.1382604531454845,4.999560316777245,5.114908392137027,5.920432226769381,6.36771284393177,5.807180422692141,6.1556451588417636,5.614841417791552,5.2726877808510615,5.133252217878613,5.204916801912301,5.714213860467614,0.014437985652563393,1.8404933940932313,0.04301431007455154
FBtr0084011,Rab11,7.5037571626463295,7.176468042243355,7.643486264197355,7.587993497574731,7.894162715936056,8.10415701946834,7.580092520801421,7.568203353821401,7.365021558787038,7.497373557153436,7.326555881446287,7.709727576271619,7.588707957949763,7.959836736925441,7.969430844858174,7.457366177052712,7.584048417933011,0.008432146937554046,2.074061834103434,0.028259702009904547
FBtr0084012,ppan,6.044751666687792,5.562327731538979,6.095869136721468,6.165349158023164,6.481785178171888,6.792596521001174,6.987439956126223,6.593084824330529,5.681211954511414,5.9200275349281055,6.024314913648061,6.2069327067344355,6.336473621802695,6.637545722837457,6.750414860725795,6.740570025468111,6.273156625843644,1.3581289699048393e-05,4.86705898686076,0.00024994796619210217
FBtr0084032,slmb,4.9209756079211475,4.36300948342102,4.463987726832623,3.955620617470701,2.2170163127042164,0.9218217089448206,3.063793005293474,3.5204135734713597,4.744315154255222,4.482745690641052,4.4299869334827005,0.6818297357974682,2.1028086071896572,1.4771680207199798,3.502264780117781,3.661693628176207,3.5927823171144846,0.003097588026103547,2.5089763431576015,0.013181583828473247
FBtr0330049,slmb,4.9209756079211475,4.363009763859601,4.463987726832623,3.955620524485444,2.2170163127042164,0.9218217089448206,3.063793005293474,3.5204135734713597,4.744315369559832,4.482745755166884,4.4299869334827005,0.6818297357974682,2.1028086071896572,1.4771680207199798,2.981560432296056,3.6616937421735964,3.5927823769018326,0.0020560381790649053,2.686968825083735,0.00965575618118104
FBtr0333931,slmb,5.439735955887038,4.815236950116865,4.9163437861711285,4.5702677653905335,2.662734390877809,1.9180163533062178,4.247018709040565,3.9711363691034687,5.294894890036416,5.0427206721654105,5.248229802314362,5.1524971995004725,2.9168824528242787,2.236207571850459,3.4187258993366783,4.1127339064286925,4.417677727277982,0.0006750712684461842,3.170650375525934,0.004130092160637535
FBtr0084015,Ice2,5.024136360518746,4.7815629880500525,4.622694664155887,4.283183275992856,2.464134737097777,0.7417327414053068,2.9630887989615475,3.174075270190413,5.056548154160055,5.043680727039733,4.870033231565723,3.8566090862740707,1.7764236622991925,0.9455852311209838,2.7968321625660284,0.4286505418699616,3.555334317513488,9.982932860948509e-05,4.000741849674001,0.0009871756685573996
FBtr0084029,CG7009,2.025299584558517,2.34242048212047,2.8696189618001227,2.4378389434570655,2.8478267787340616,3.3607433731692606,3.2892580095838744,3.3623923163820457,-3.321928094887362,-3.321928094887362,2.554105252926134,1.9478796935180107,3.042208486631749,3.3544367856678106,2.8014914517993352,2.980774977714292,2.824845127399519,0.0033591668108820137,2.473768429249495,0.013916548216511199
FBtr0084016,Ubpy,5.279280768572322,4.41426930764963,4.077652672989557,2.6074252473582122,-3.321928094887362,-3.321928094887362,-3.321928094887362,3.0907237175306776,5.081992817237851,4.676899351733939,4.456085738711705,-3.321928094887362,-3.321928094887362,-3.321928094887362,-3.321928094887362,3.202470381725848,2.869218493225048,0.0005022076855700202,3.299116645316625,0.0033069684983291926
FBtr0084017,meigo,5.559031766100442,5.801070606577165,5.7701100824245595,5.9792302732781,6.3575198075280195,6.383503942647057,6.008271513831186,5.912642177208923,5.402817866804786,5.700495760206102,5.607823497974809,5.969062146886409,6.34951154617879,6.439100930392819,6.121057789869644,5.703223817472416,5.941127948861642,0.000288024934004687,3.5405699142132714,0.0021761041724406745
FBtr0084049,CG5862,4.272231065543281,5.38308533857461,5.062535572319547,4.618856133193653,5.456876179994932,5.773958991730142,5.408377740630375,5.304789587940987,4.340377683400844,4.930089493005686,4.441548216148644,5.093984758863178,5.332119673853628,5.684329613562234,5.362941124890585,5.29816487053594,5.301481031743575,0.0006688940537256468,3.1746426647823314,0.004109261401383022
FBtr0084107,CG3337,2.6753954789616037,1.5559407906779292,2.2855060891659065,1.875872439766162,-3.321928094887362,-3.321928094887362,-3.321928094887362,4.546601262120257,3.754627793681644,2.2086224459814687,3.201759307458229,2.45509439739619,-3.321928094887362,1.129102957367912,-3.321928094887362,-3.321928094887362,1.7247569966620246,0.006932303736894905,2.1591224170533976,0.024212462321928554
FBtr0084104,Rab1,6.716719965945987,6.145874976782656,6.787380627180821,7.02832809723303,7.947084654789396,7.790406229466276,7.370434202505659,7.513724659246,7.529947426617722,6.3984402623331285,7.674212059596243,7.98608477307574,7.513863901498241,7.854635352054126,7.374128699085735,7.5335009141733975,7.513794282051998,0.010014358116669392,1.9993768821489637,0.03239853527072682
FBtr0084103,AP-2sigma,5.921174585311249,5.10229795848739,5.716428709799016,5.140979261502642,4.300972760697749,4.045819584530887,5.5692547753926736,5.371564159453597,5.932467391967412,5.564744527560063,5.680657139878294,5.6402555810306945,4.044588826331467,4.161498182739406,4.9464446785293985,5.539065824089105,5.457744564763255,0.009455961068759802,2.0242943244976757,0.03099094090001072
FBtr0300616,CG5919,3.980734953575176,4.058911462946986,4.284304909525762,5.059140008202902,4.568761904380155,5.703525060255274,5.0003689220828065,5.106422906518867,4.09485440412734,4.419749078217728,4.950983763624681,4.720004622732255,4.559349433348302,5.73189596651083,4.640231340836599,4.616252643704259,4.628291809737198,0.002586875886058654,2.58722440750027,0.011556411829161405
FBtr0084059,Hsromega,-3.0233636161982838,-2.8396993487769815,-1.7178994832170966,-1.9895008518041577,-0.6442462209954973,-0.3058347589488384,1.677459531457433,1.7045820686907625,-2.368111589055462,-2.6629351973330087,-2.4590363743420895,-1.4822385342523599,-0.09523307488900946,-0.6534821537188823,0.6600076479392032,1.7579483234815347,-1.00915112260317,7.323635395734007e-05,4.135273285009653,0.0007954410045833166
FBtr0346801,Hsromega,-3.112325008677373,-2.9771677583208525,-2.066499875982242,-2.2986017630273348,-1.09806384514317,-0.7804529040660597,1.142370956986632,1.1691027515958072,-2.6106358405517573,-2.842945938716373,-2.68335374673994,-1.8602738158343535,-0.5806574362347553,-1.1066626434159275,0.1461742436049624,1.2217249174343694,-1.4348103455667736,0.0001310308585104344,3.882626413484758,0.0012018836894040165
FBtr0084058,Hsromega,-3.2781356610939714,-3.2471486683907487,-2.97323109612486,-3.0546919530749523,-2.5365449431472373,-2.358261624396507,-0.9564511103035874,-0.9338515525987122,-3.1512466783773356,-3.2141063389745086,-3.1717193868198277,-2.893549831026322,-2.237401153058313,-2.5411308797636365,-1.7447675877593591,-0.8891770919467267,-2.706605971392657,0.0015649605909297802,2.805496594448031,0.007768879290880805
FBtr0332373,Hsromega,-3.2927084621812437,-3.2718652803040613,-3.0812718339194416,-3.1390832737996712,-2.7559507994751047,-2.616242078278345,-1.4121703488585098,-1.391576789016712,-3.2063754153927397,-3.2494380843480335,-3.2204797143974533,-3.0238211583891497,-2.519478421622599,-2.7595024829267394,-2.10959533384305,-1.3507837226253026,-2.8856169822124027,0.0025744441561164973,2.5893165242886758,0.011519102809075766
FBtr0346907,pre-mod(mdg4)-T,1.078999145882261,3.7148407195438824,5.575913852673113,4.667575571611624,4.365267139772968,5.962426749568298,5.50360986605243,5.060287337178612,4.217688350266821,4.142316792041351,4.40262995927587,5.067023409777224,4.573251569751585,5.0171610419820825,5.307073126687739,5.607112132168503,4.852931192161493,0.0022310021548098188,2.6515000102533377,0.010264755106504792
FBtr0303405,pre-mod(mdg4)-Y,-3.321928094887362,-3.321928094887362,5.872912142929,-3.321928094887362,-3.321928094887362,6.2986859156400845,2.5977895371148874,4.912661695714402,-3.321928094887362,-3.321928094887362,-3.321928094887362,-3.321928094887362,0.6501331270112712,5.492156767703749,5.018218431502906,5.242680659319981,-0.26074551132072643,0.011145755876021056,1.9528904734687687,0.03534550639181493
FBtr0084115,DNApol-alpha180,5.3002417351260025,4.359681749865915,4.471710066232119,-3.321928094887362,-3.321928094887362,-3.321928094887362,5.613317531184051,-3.321928094887362,5.275199853490629,4.577777268564041,4.78634700500391,-3.321928094887362,-3.321928094887362,-3.321928094887362,4.735394365317677,3.373078119339256,3.9491235428691174,0.014224278611690906,1.8469697497417654,0.04256904505993529
FBtr0084157,glec,5.653244757399139,5.123814414334235,4.864214379096393,4.198075507037669,0.41100856302079364,-3.321928094887362,-3.321928094887362,0.3596122496245117,5.658315695849354,5.275411891699024,5.716847440598823,3.5673907779666796,-3.321928094887362,-3.321928094887362,-3.321928094887362,-3.321928094887362,2.720753885165212,2.162999678141521e-05,4.664943545184752,0.0003399619749604547
FBtr0335199,CG6455,4.546811197779787,4.997820019543384,4.727861438962784,4.7083439150115,3.6666989965315553,4.0770990641194285,4.017225327807912,4.08472481003322,4.643029288586474,4.724978496623397,4.461297586672377,4.459477849714909,4.311484296952325,4.418074554719272,4.1463789071790975,4.12068652850671,4.438924724077549,0.0011060102761899138,2.95624083788499,0.005987471092912462
